BenchmarkTest00001,sqli,true,89
BenchmarkTest00002,sqli,false,89
BenchmarkTest00003,sqli,true,89
BenchmarkTest00004,sqli,false,89
BenchmarkTest00005,sqli,true,89
BenchmarkTest00006,sqli,false,89
BenchmarkTest00007,sqli,true,89
BenchmarkTest00008,sqli,false,89
BenchmarkTest00009,sqli,true,89
BenchmarkTest00010,sqli,false,89
BenchmarkTest00011,sqli,true,89
BenchmarkTest00012,sqli,false,89
BenchmarkTest00013,sqli,true,89
BenchmarkTest00014,sqli,false,89
BenchmarkTest00015,sqli,true,89
BenchmarkTest00016,sqli,false,89
BenchmarkTest00017,sqli,true,89
BenchmarkTest00018,sqli,false,89
BenchmarkTest00019,sqli,true,89
BenchmarkTest00020,sqli,false,89
BenchmarkTest00021,cmdi,true,78
BenchmarkTest00022,cmdi,false,78
BenchmarkTest00023,cmdi,true,78
BenchmarkTest00024,cmdi,false,78
BenchmarkTest00025,cmdi,true,78
BenchmarkTest00026,cmdi,false,78
BenchmarkTest00027,cmdi,true,78
BenchmarkTest00028,cmdi,false,78
BenchmarkTest00029,cmdi,true,78
BenchmarkTest00030,cmdi,false,78
BenchmarkTest00031,cmdi,true,78
BenchmarkTest00032,cmdi,false,78
BenchmarkTest00033,cmdi,true,78
BenchmarkTest00034,cmdi,false,78
BenchmarkTest00035,cmdi,true,78
BenchmarkTest00036,cmdi,false,78
BenchmarkTest00037,cmdi,true,78
BenchmarkTest00038,cmdi,false,78
BenchmarkTest00039,cmdi,true,78
BenchmarkTest00040,cmdi,false,78
BenchmarkTest00041,codeinj,true,94
BenchmarkTest00042,codeinj,false,94
BenchmarkTest00043,codeinj,true,94
BenchmarkTest00044,codeinj,false,94
BenchmarkTest00045,codeinj,true,94
BenchmarkTest00046,codeinj,false,94
BenchmarkTest00047,codeinj,true,94
BenchmarkTest00048,codeinj,false,94
BenchmarkTest00049,codeinj,true,94
BenchmarkTest00050,codeinj,false,94
BenchmarkTest00051,codeinj,true,94
BenchmarkTest00052,codeinj,false,94
BenchmarkTest00053,codeinj,true,94
BenchmarkTest00054,codeinj,false,94
BenchmarkTest00055,codeinj,true,94
BenchmarkTest00056,codeinj,false,94
BenchmarkTest00057,codeinj,true,94
BenchmarkTest00058,codeinj,false,94
BenchmarkTest00059,codeinj,true,94
BenchmarkTest00060,codeinj,false,94
BenchmarkTest00061,deser,true,502
BenchmarkTest00062,deser,false,502
BenchmarkTest00063,deser,true,502
BenchmarkTest00064,deser,false,502
BenchmarkTest00065,deser,true,502
BenchmarkTest00066,deser,false,502
BenchmarkTest00067,deser,true,502
BenchmarkTest00068,deser,false,502
BenchmarkTest00069,deser,true,502
BenchmarkTest00070,deser,false,502
BenchmarkTest00071,deser,true,502
BenchmarkTest00072,deser,false,502
BenchmarkTest00073,deser,true,502
BenchmarkTest00074,deser,false,502
BenchmarkTest00075,deser,true,502
BenchmarkTest00076,deser,false,502
BenchmarkTest00077,deser,true,502
BenchmarkTest00078,deser,false,502
BenchmarkTest00079,deser,true,502
BenchmarkTest00080,deser,false,502
