BenchmarkTest00001,sqli,true,89
BenchmarkTest00002,sqli,false,89
BenchmarkTest00003,sqli,true,89
BenchmarkTest00004,sqli,false,89
BenchmarkTest00005,sqli,true,89
BenchmarkTest00006,sqli,false,89
BenchmarkTest00007,sqli,true,89
BenchmarkTest00008,sqli,false,89
BenchmarkTest00009,sqli,true,89
BenchmarkTest00010,sqli,false,89
BenchmarkTest00011,sqli,true,89
BenchmarkTest00012,sqli,false,89
BenchmarkTest00013,sqli,true,89
BenchmarkTest00014,sqli,false,89
BenchmarkTest00015,sqli,true,89
BenchmarkTest00016,sqli,false,89
BenchmarkTest00017,sqli,true,89
BenchmarkTest00018,sqli,false,89
BenchmarkTest00019,sqli,true,89
BenchmarkTest00020,sqli,false,89
BenchmarkTest00021,cmdi,true,78
BenchmarkTest00022,cmdi,false,78
BenchmarkTest00023,cmdi,true,78
BenchmarkTest00024,cmdi,false,78
BenchmarkTest00025,cmdi,true,78
BenchmarkTest00026,cmdi,false,78
BenchmarkTest00027,cmdi,true,78
BenchmarkTest00028,cmdi,false,78
BenchmarkTest00029,cmdi,true,78
BenchmarkTest00030,cmdi,false,78
BenchmarkTest00031,cmdi,true,78
BenchmarkTest00032,cmdi,false,78
BenchmarkTest00033,cmdi,true,78
BenchmarkTest00034,cmdi,false,78
BenchmarkTest00035,cmdi,true,78
BenchmarkTest00036,cmdi,false,78
BenchmarkTest00037,cmdi,true,78
BenchmarkTest00038,cmdi,false,78
BenchmarkTest00039,cmdi,true,78
BenchmarkTest00040,cmdi,false,78
BenchmarkTest00041,pathtraver,true,22
BenchmarkTest00042,pathtraver,false,22
BenchmarkTest00043,pathtraver,true,22
BenchmarkTest00044,pathtraver,false,22
BenchmarkTest00045,pathtraver,true,22
BenchmarkTest00046,pathtraver,false,22
BenchmarkTest00047,pathtraver,true,22
BenchmarkTest00048,pathtraver,false,22
BenchmarkTest00049,pathtraver,true,22
BenchmarkTest00050,pathtraver,false,22
BenchmarkTest00051,pathtraver,true,22
BenchmarkTest00052,pathtraver,false,22
BenchmarkTest00053,pathtraver,true,22
BenchmarkTest00054,pathtraver,false,22
BenchmarkTest00055,pathtraver,true,22
BenchmarkTest00056,pathtraver,false,22
BenchmarkTest00057,pathtraver,true,22
BenchmarkTest00058,pathtraver,false,22
BenchmarkTest00059,pathtraver,true,22
BenchmarkTest00060,pathtraver,false,22
BenchmarkTest00061,xss,true,79
BenchmarkTest00062,xss,false,79
BenchmarkTest00063,xss,true,79
BenchmarkTest00064,xss,false,79
BenchmarkTest00065,xss,true,79
BenchmarkTest00066,xss,false,79
BenchmarkTest00067,xss,true,79
BenchmarkTest00068,xss,false,79
BenchmarkTest00069,xss,true,79
BenchmarkTest00070,xss,false,79
BenchmarkTest00071,xss,true,79
BenchmarkTest00072,xss,false,79
BenchmarkTest00073,xss,true,79
BenchmarkTest00074,xss,false,79
BenchmarkTest00075,xss,true,79
BenchmarkTest00076,xss,false,79
BenchmarkTest00077,xss,true,79
BenchmarkTest00078,xss,false,79
BenchmarkTest00079,xss,true,79
BenchmarkTest00080,xss,false,79
