BenchmarkTest00001,sqli,true,89
BenchmarkTest00002,sqli,true,89
BenchmarkTest00003,sqli,true,89
BenchmarkTest00004,sqli,true,89
BenchmarkTest00005,sqli,true,89
BenchmarkTest00006,sqli,true,89
BenchmarkTest00007,sqli,true,89
BenchmarkTest00008,sqli,true,89
BenchmarkTest00009,sqli,true,89
BenchmarkTest00010,sqli,true,89
BenchmarkTest00011,sqli,false,89
BenchmarkTest00012,sqli,false,89
BenchmarkTest00013,sqli,false,89
BenchmarkTest00014,sqli,false,89
BenchmarkTest00015,sqli,false,89
BenchmarkTest00016,sqli,false,89
BenchmarkTest00017,sqli,false,89
BenchmarkTest00018,sqli,false,89
BenchmarkTest00019,sqli,false,89
BenchmarkTest00020,sqli,false,89
BenchmarkTest00021,cmdi,true,78
BenchmarkTest00022,cmdi,true,78
BenchmarkTest00023,cmdi,true,78
BenchmarkTest00024,cmdi,true,78
BenchmarkTest00025,cmdi,true,78
BenchmarkTest00026,cmdi,true,78
BenchmarkTest00027,cmdi,true,78
BenchmarkTest00028,cmdi,true,78
BenchmarkTest00029,cmdi,true,78
BenchmarkTest00030,cmdi,true,78
BenchmarkTest00031,cmdi,false,78
BenchmarkTest00032,cmdi,false,78
BenchmarkTest00033,cmdi,false,78
BenchmarkTest00034,cmdi,false,78
BenchmarkTest00035,cmdi,false,78
BenchmarkTest00036,cmdi,false,78
BenchmarkTest00037,cmdi,false,78
BenchmarkTest00038,cmdi,false,78
BenchmarkTest00039,cmdi,false,78
BenchmarkTest00040,cmdi,false,78
BenchmarkTest00041,pathtraver,true,22
BenchmarkTest00042,pathtraver,true,22
BenchmarkTest00043,pathtraver,true,22
BenchmarkTest00044,pathtraver,true,22
BenchmarkTest00045,pathtraver,true,22
BenchmarkTest00046,pathtraver,true,22
BenchmarkTest00047,pathtraver,true,22
BenchmarkTest00048,pathtraver,true,22
BenchmarkTest00049,pathtraver,true,22
BenchmarkTest00050,pathtraver,true,22
BenchmarkTest00051,pathtraver,false,22
BenchmarkTest00052,pathtraver,false,22
BenchmarkTest00053,pathtraver,false,22
BenchmarkTest00054,pathtraver,false,22
BenchmarkTest00055,pathtraver,false,22
BenchmarkTest00056,pathtraver,false,22
BenchmarkTest00057,pathtraver,false,22
BenchmarkTest00058,pathtraver,false,22
BenchmarkTest00059,pathtraver,false,22
BenchmarkTest00060,pathtraver,false,22
BenchmarkTest00061,bufferoverflow,true,120
BenchmarkTest00062,bufferoverflow,true,120
BenchmarkTest00063,bufferoverflow,true,120
BenchmarkTest00064,bufferoverflow,true,120
BenchmarkTest00065,bufferoverflow,true,120
BenchmarkTest00066,bufferoverflow,true,120
BenchmarkTest00067,bufferoverflow,true,120
BenchmarkTest00068,bufferoverflow,true,120
BenchmarkTest00069,bufferoverflow,true,120
BenchmarkTest00070,bufferoverflow,true,120
BenchmarkTest00071,bufferoverflow,false,120
BenchmarkTest00072,bufferoverflow,false,120
BenchmarkTest00073,bufferoverflow,false,120
BenchmarkTest00074,bufferoverflow,false,120
BenchmarkTest00075,bufferoverflow,false,120
BenchmarkTest00076,bufferoverflow,false,120
BenchmarkTest00077,bufferoverflow,false,120
BenchmarkTest00078,bufferoverflow,false,120
BenchmarkTest00079,bufferoverflow,false,120
BenchmarkTest00080,bufferoverflow,false,120
BenchmarkTest00081,xss,true,79
BenchmarkTest00082,xss,true,79
BenchmarkTest00083,xss,true,79
BenchmarkTest00084,xss,true,79
BenchmarkTest00085,xss,true,79
BenchmarkTest00086,xss,true,79
BenchmarkTest00087,xss,true,79
BenchmarkTest00088,xss,true,79
BenchmarkTest00089,xss,true,79
BenchmarkTest00090,xss,true,79
BenchmarkTest00091,xss,false,79
BenchmarkTest00092,xss,false,79
BenchmarkTest00093,xss,false,79
BenchmarkTest00094,xss,false,79
BenchmarkTest00095,xss,false,79
BenchmarkTest00096,xss,false,79
BenchmarkTest00097,xss,false,79
BenchmarkTest00098,xss,false,79
BenchmarkTest00099,xss,false,79
BenchmarkTest00100,xss,false,79
