BenchmarkTest00001,sqli,true,89
BenchmarkTest00002,sqli,false,89
BenchmarkTest00003,sqli,true,89
BenchmarkTest00004,sqli,false,89
BenchmarkTest00005,sqli,true,89
BenchmarkTest00006,sqli,false,89
BenchmarkTest00007,sqli,true,89
BenchmarkTest00008,sqli,false,89
BenchmarkTest00009,sqli,true,89
BenchmarkTest00010,sqli,false,89
BenchmarkTest00011,sqli,true,89
BenchmarkTest00012,sqli,false,89
BenchmarkTest00013,sqli,true,89
BenchmarkTest00014,sqli,false,89
BenchmarkTest00015,sqli,true,89
BenchmarkTest00016,sqli,false,89
BenchmarkTest00017,sqli,true,89
BenchmarkTest00018,sqli,false,89
BenchmarkTest00019,sqli,true,89
BenchmarkTest00020,sqli,false,89
BenchmarkTest00021,cmdi,true,78
BenchmarkTest00022,cmdi,false,78
BenchmarkTest00023,cmdi,true,78
BenchmarkTest00024,cmdi,false,78
BenchmarkTest00025,cmdi,true,78
BenchmarkTest00026,cmdi,false,78
BenchmarkTest00027,cmdi,true,78
BenchmarkTest00028,cmdi,false,78
BenchmarkTest00029,cmdi,true,78
BenchmarkTest00030,cmdi,false,78
BenchmarkTest00031,cmdi,true,78
BenchmarkTest00032,cmdi,false,78
BenchmarkTest00033,cmdi,true,78
BenchmarkTest00034,cmdi,false,78
BenchmarkTest00035,cmdi,true,78
BenchmarkTest00036,cmdi,false,78
BenchmarkTest00037,cmdi,true,78
BenchmarkTest00038,cmdi,false,78
BenchmarkTest00039,cmdi,true,78
BenchmarkTest00040,cmdi,false,78
BenchmarkTest00041,xss,true,79
BenchmarkTest00042,xss,false,79
BenchmarkTest00043,xss,true,79
BenchmarkTest00044,xss,false,79
BenchmarkTest00045,xss,true,79
BenchmarkTest00046,xss,false,79
BenchmarkTest00047,xss,true,79
BenchmarkTest00048,xss,false,79
BenchmarkTest00049,xss,true,79
BenchmarkTest00050,xss,false,79
BenchmarkTest00051,xss,true,79
BenchmarkTest00052,xss,false,79
BenchmarkTest00053,xss,true,79
BenchmarkTest00054,xss,false,79
BenchmarkTest00055,xss,true,79
BenchmarkTest00056,xss,false,79
BenchmarkTest00057,xss,true,79
BenchmarkTest00058,xss,false,79
BenchmarkTest00059,xss,true,79
BenchmarkTest00060,xss,false,79
BenchmarkTest00061,sqli,true,89
BenchmarkTest00062,sqli,false,89
BenchmarkTest00063,sqli,true,89
BenchmarkTest00064,sqli,false,89
BenchmarkTest00065,sqli,true,89
BenchmarkTest00066,sqli,false,89
BenchmarkTest00067,ssrf,true,918
BenchmarkTest00068,ssrf,false,918
BenchmarkTest00069,xxe,true,611
BenchmarkTest00070,xxe,false,611
BenchmarkTest00071,sqli,true,89
BenchmarkTest00072,sqli,false,89
